org.joda.time.tz.DateTimeZoneBuilder:552	3.0 8.0 0.5222329678670935
org.joda.time.field.BaseDateTimeField:407	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:408	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:409	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:410	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:433	0 24.0 0.0
org.joda.time.field.BaseDateTimeField:299	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:313	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:314	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:315	0 14.0 0.0
org.joda.time.field.BaseDateTimeField:334	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:335	0 16.0 0.0
org.joda.time.field.BaseDateTimeField:336	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:391	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:392	0 15.0 0.0
org.joda.time.field.BaseDateTimeField:635	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:411	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:412	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:413	0 13.0 0.0
org.joda.time.field.BaseDateTimeField:414	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:415	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:417	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:418	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:419	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:420	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:421	0 8.0 0.0
org.joda.time.field.BaseDateTimeField:423	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:424	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:428	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:429	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:430	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:431	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:136	0 4.0 0.0
org.joda.time.field.BaseDateTimeField:106	0 7.0 0.0
org.joda.time.field.BaseDateTimeField:1003	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:317	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:319	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:323	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:324	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:325	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:326	0 10.0 0.0
org.joda.time.field.BaseDateTimeField:338	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:339	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:343	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:344	0 12.0 0.0
org.joda.time.field.BaseDateTimeField:345	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:346	0 11.0 0.0
org.joda.time.field.BaseDateTimeField:669	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:670	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:545	0 5.0 0.0
org.joda.time.field.BaseDateTimeField:832	0 2.0 0.0
org.joda.time.field.BaseDateTimeField:994	0 3.0 0.0
org.joda.time.field.BaseDateTimeField:210	0 6.0 0.0
org.joda.time.field.BaseDateTimeField:380	0 1.0 0.0
org.joda.time.chrono.AssembledChronology:136	0 901.0 0.0
org.joda.time.chrono.AssembledChronology:118	0 122.0 0.0
org.joda.time.chrono.AssembledChronology:120	0 120.0 0.0
org.joda.time.chrono.AssembledChronology:146	0 177.0 0.0
org.joda.time.chrono.AssembledChronology:148	0 177.0 0.0
org.joda.time.chrono.AssembledChronology:151	0 177.0 0.0
org.joda.time.chrono.AssembledChronology:389	0 15.0 0.0
org.joda.time.chrono.AssembledChronology:390	0 15.0 0.0
org.joda.time.chrono.AssembledChronology:391	0 15.0 0.0
org.joda.time.chrono.AssembledChronology:122	0 18.0 0.0
org.joda.time.chrono.BasicChronology:371	0 260.0 0.0
org.joda.time.chrono.BasicChronology:372	0 260.0 0.0
org.joda.time.chrono.BasicChronology:373	0 260.0 0.0
org.joda.time.chrono.BasicChronology:153	0 994.0 0.0
org.joda.time.chrono.BasicChronology:157	0 994.0 0.0
org.joda.time.chrono.BasicChronology:159	0 994.0 0.0
org.joda.time.chrono.BasicChronology:185	0 978.0 0.0
org.joda.time.chrono.BasicChronology:327	0 975.0 0.0
org.joda.time.chrono.BasicChronology:328	0 975.0 0.0
org.joda.time.chrono.BasicChronology:329	0 975.0 0.0
org.joda.time.chrono.BasicChronology:339	0 1010.0 0.0
org.joda.time.chrono.BasicChronology:340	0 1010.0 0.0
org.joda.time.chrono.BasicChronology:342	0 1010.0 0.0
org.joda.time.chrono.BasicChronology:344	0 997.0 0.0
org.joda.time.chrono.BasicChronology:402	0 919.0 0.0
org.joda.time.chrono.BasicChronology:414	0 997.0 0.0
org.joda.time.chrono.BasicChronology:417	0 997.0 0.0
org.joda.time.chrono.BasicChronology:420	0 997.0 0.0
org.joda.time.chrono.BasicChronology:422	0 997.0 0.0
org.joda.time.chrono.BasicChronology:424	0 997.0 0.0
org.joda.time.chrono.BasicChronology:493	0 991.0 0.0
org.joda.time.chrono.BasicChronology:494	0 991.0 0.0
org.joda.time.chrono.BasicChronology:495	0 991.0 0.0
org.joda.time.chrono.BasicChronology:496	0 966.0 0.0
org.joda.time.chrono.BasicChronology:508	0 1001.0 0.0
org.joda.time.chrono.BasicChronology:516	0 1008.0 0.0
org.joda.time.chrono.BasicChronology:517	0 1008.0 0.0
org.joda.time.chrono.BasicChronology:520	0 1008.0 0.0
org.joda.time.chrono.BasicChronology:521	0 1008.0 0.0
org.joda.time.chrono.BasicChronology:524	0 1008.0 0.0
org.joda.time.chrono.BasicChronology:537	0 965.0 0.0
org.joda.time.chrono.BasicChronology:539	0 965.0 0.0
org.joda.time.chrono.BasicChronology:540	0 963.0 0.0
org.joda.time.chrono.BasicChronology:554	0 981.0 0.0
org.joda.time.chrono.BasicChronology:565	0 179.0 0.0
org.joda.time.chrono.BasicChronology:144	0 148.0 0.0
org.joda.time.chrono.BasicChronology:154	0 40.0 0.0
org.joda.time.chrono.BasicChronology:196	0 164.0 0.0
org.joda.time.chrono.BasicChronology:206	0 28.0 0.0
org.joda.time.chrono.BasicChronology:477	0 149.0 0.0
org.joda.time.chrono.BasicChronology:348	0 83.0 0.0
org.joda.time.chrono.BasicChronology:575	0 118.0 0.0
org.joda.time.chrono.BasicChronology:576	0 118.0 0.0
org.joda.time.chrono.BasicChronology:577	0 118.0 0.0
org.joda.time.chrono.BasicChronology:307	0 49.0 0.0
org.joda.time.chrono.BasicChronology:168	0 79.0 0.0
org.joda.time.chrono.BasicChronology:590	0 19.0 0.0
org.joda.time.chrono.BasicChronology:410	0 10.0 0.0
org.joda.time.chrono.BasicChronology:497	0 62.0 0.0
org.joda.time.chrono.BasicChronology:498	0 20.0 0.0
org.joda.time.chrono.BasicChronology:518	0 16.0 0.0
org.joda.time.chrono.BasicChronology:500	0 45.0 0.0
org.joda.time.chrono.BasicChronology:522	0 13.0 0.0
org.joda.time.chrono.BasicChronology:317	0 12.0 0.0
org.joda.time.chrono.BasicChronology:415	0 16.0 0.0
org.joda.time.chrono.BasicChronology:217	0 6.0 0.0
org.joda.time.chrono.BasicChronology:218	0 6.0 0.0
org.joda.time.chrono.BasicChronology:219	0 6.0 0.0
org.joda.time.chrono.BasicChronology:220	0 6.0 0.0
org.joda.time.chrono.BasicChronology:221	0 6.0 0.0
org.joda.time.chrono.BasicChronology:223	0 6.0 0.0
org.joda.time.chrono.BasicChronology:224	0 6.0 0.0
org.joda.time.chrono.BasicChronology:225	0 6.0 0.0
org.joda.time.chrono.BasicChronology:226	0 6.0 0.0
org.joda.time.chrono.BasicChronology:227	0 6.0 0.0
org.joda.time.chrono.BasicChronology:229	0 6.0 0.0
org.joda.time.chrono.BasicChronology:233	0 6.0 0.0
org.joda.time.chrono.BasicChronology:234	0 6.0 0.0
org.joda.time.chrono.BasicChronology:230	0 2.0 0.0
org.joda.time.chrono.BasicChronology:231	0 2.0 0.0
org.joda.time.chrono.BasicChronology:754	0 10.0 0.0
org.joda.time.chrono.BasicChronology:758	0 3.0 0.0
org.joda.time.chrono.BasicChronology:762	0 2.0 0.0
org.joda.time.field.MillisDurationField:53	0 1.0 0.0
org.joda.time.field.MillisDurationField:125	0 158.0 0.0
org.joda.time.field.MillisDurationField:121	0 44.0 0.0
org.joda.time.field.MillisDurationField:153	0 1.0 0.0
org.joda.time.field.MillisDurationField:113	0 3.0 0.0
org.joda.time.field.MillisDurationField:105	0 3.0 0.0
org.joda.time.field.MillisDurationField:97	0 2.0 0.0
org.joda.time.field.MillisDurationField:85	0 2.0 0.0
org.joda.time.field.MillisDurationField:89	0 2.0 0.0
org.joda.time.field.MillisDurationField:160	0 2.0 0.0
org.joda.time.field.MillisDurationField:32	0 1.0 0.0
org.joda.time.field.MillisDurationField:134	0 1.0 0.0
org.joda.time.field.MillisDurationField:135	0 1.0 0.0
org.joda.time.field.MillisDurationField:137	0 1.0 0.0
org.joda.time.field.MillisDurationField:138	0 1.0 0.0
org.joda.time.field.MillisDurationField:140	0 1.0 0.0
org.joda.time.field.MillisDurationField:141	0 1.0 0.0
org.joda.time.field.MillisDurationField:143	0 1.0 0.0
org.joda.time.field.MillisDurationField:129	0 2.0 0.0
org.joda.time.field.MillisDurationField:101	0 1.0 0.0
org.joda.time.field.MillisDurationField:93	0 2.0 0.0
org.joda.time.field.MillisDurationField:109	0 1.0 0.0
org.joda.time.field.FieldUtils:318	0 429.0 0.0
org.joda.time.field.FieldUtils:319	0 420.0 0.0
org.joda.time.field.FieldUtils:67	0 32.0 0.0
org.joda.time.field.FieldUtils:119	0 90.0 0.0
org.joda.time.field.FieldUtils:120	0 90.0 0.0
org.joda.time.field.FieldUtils:124	0 90.0 0.0
org.joda.time.field.FieldUtils:162	0 74.0 0.0
org.joda.time.field.FieldUtils:165	0 74.0 0.0
org.joda.time.field.FieldUtils:168	0 74.0 0.0
org.joda.time.field.FieldUtils:169	0 74.0 0.0
org.joda.time.field.FieldUtils:173	0 74.0 0.0
org.joda.time.field.FieldUtils:273	0 53.0 0.0
org.joda.time.field.FieldUtils:289	0 53.0 0.0
org.joda.time.field.FieldUtils:293	0 53.0 0.0
org.joda.time.field.FieldUtils:294	0 53.0 0.0
org.joda.time.field.FieldUtils:296	0 53.0 0.0
org.joda.time.field.FieldUtils:297	0 53.0 0.0
org.joda.time.field.FieldUtils:100	0 222.0 0.0
org.joda.time.field.FieldUtils:102	0 222.0 0.0
org.joda.time.field.FieldUtils:106	0 222.0 0.0
org.joda.time.field.FieldUtils:184	0 288.0 0.0
org.joda.time.field.FieldUtils:185	0 282.0 0.0
org.joda.time.field.FieldUtils:49	0 38.0 0.0
org.joda.time.field.FieldUtils:52	0 38.0 0.0
org.joda.time.field.FieldUtils:170	0 3.0 0.0
org.joda.time.field.FieldUtils:321	0 37.0 0.0
org.joda.time.field.FieldUtils:324	0 37.0 0.0
org.joda.time.field.FieldUtils:215	0 73.0 0.0
org.joda.time.field.FieldUtils:300	0 32.0 0.0
org.joda.time.field.FieldUtils:302	0 32.0 0.0
org.joda.time.field.FieldUtils:305	0 32.0 0.0
org.joda.time.field.FieldUtils:103	0 5.0 0.0
org.joda.time.field.FieldUtils:233	0 18.0 0.0
org.joda.time.field.FieldUtils:137	0 51.0 0.0
org.joda.time.field.FieldUtils:143	0 25.0 0.0
org.joda.time.field.FieldUtils:145	0 26.0 0.0
org.joda.time.field.FieldUtils:146	0 26.0 0.0
org.joda.time.field.FieldUtils:150	0 26.0 0.0
org.joda.time.field.FieldUtils:187	0 18.0 0.0
org.joda.time.field.FieldUtils:50	0 7.0 0.0
org.joda.time.field.FieldUtils:121	0 19.0 0.0
org.joda.time.field.FieldUtils:85	0 6.0 0.0
org.joda.time.field.FieldUtils:249	0 1.0 0.0
org.joda.time.field.FieldUtils:250	0 1.0 0.0
org.joda.time.field.FieldUtils:139	0 12.0 0.0
org.joda.time.field.FieldUtils:147	0 3.0 0.0
org.joda.time.field.PreciseDurationField:109	0 68.0 0.0
org.joda.time.field.PreciseDurationField:110	0 68.0 0.0
org.joda.time.field.PreciseDurationField:114	0 195.0 0.0
org.joda.time.field.PreciseDurationField:115	0 195.0 0.0
org.joda.time.field.PreciseDurationField:100	0 1.0 0.0
org.joda.time.field.PreciseDurationField:127	0 20.0 0.0
org.joda.time.field.PreciseDurationField:128	0 19.0 0.0
org.joda.time.field.PreciseDurationField:76	0 2.0 0.0
org.joda.time.field.PreciseDurationField:129	0 2.0 0.0
org.joda.time.field.PreciseDurationField:130	0 2.0 0.0
org.joda.time.field.PreciseDurationField:131	0 2.0 0.0
org.joda.time.field.PreciseDurationField:88	0 1.0 0.0
org.joda.time.field.PreciseDurationField:133	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:82	0 1007.0 0.0
org.joda.time.field.PreciseDateTimeField:60	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:66	0 1.0 0.0
org.joda.time.field.PreciseDateTimeField:95	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:96	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:99	0 9.0 0.0
org.joda.time.field.PreciseDateTimeField:143	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:209	0 919.0 0.0
org.joda.time.chrono.GregorianChronology:131	0 403.0 0.0
org.joda.time.chrono.GregorianChronology:132	0 403.0 0.0
org.joda.time.chrono.GregorianChronology:171	0 431.0 0.0
org.joda.time.chrono.GregorianChronology:90	0 41.0 0.0
org.joda.time.chrono.GregorianChronology:123	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:124	0 1.0 0.0
org.joda.time.chrono.GregorianChronology:181	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:184	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:187	0 8.0 0.0
org.joda.time.chrono.GregorianChronology:185	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:155	0 4.0 0.0
org.joda.time.chrono.GregorianChronology:156	0 4.0 0.0
org.joda.time.chrono.GregorianChronology:157	0 4.0 0.0
org.joda.time.chrono.GregorianChronology:158	0 4.0 0.0
org.joda.time.chrono.GregorianChronology:182	0 3.0 0.0
org.joda.time.chrono.GregorianChronology:112	0 1.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:103	0 997.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:112	0 996.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:67	0 12.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:78	0 23.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:122	0 9.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:132	0 3.0 0.0
org.joda.time.chrono.GJDayOfWeekDateTimeField:90	0 12.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:59	0 215.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:79	0 149.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:80	0 149.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:81	0 149.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:82	0 139.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:83	0 139.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:84	0 139.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:89	0 52.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:63	0 29.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:92	0 18.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:85	0 87.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:86	0 87.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:67	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:68	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:69	0 7.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:70	0 5.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:71	0 5.0 0.0
org.joda.time.chrono.BasicDayOfMonthDateTimeField:73	0 2.0 0.0
org.joda.time.chrono.ISOChronology:86	0 2107.0 0.0
org.joda.time.chrono.ISOChronology:143	0 219.0 0.0
org.joda.time.chrono.ISOChronology:146	0 219.0 0.0
org.joda.time.chrono.ISOChronology:149	0 211.0 0.0
org.joda.time.chrono.ISOChronology:190	0 436.0 0.0
org.joda.time.chrono.ISOChronology:200	0 24.0 0.0
org.joda.time.chrono.ISOChronology:97	0 40.0 0.0
org.joda.time.chrono.ISOChronology:208	0 13.0 0.0
org.joda.time.chrono.ISOChronology:147	0 105.0 0.0
org.joda.time.chrono.ISOChronology:144	0 11.0 0.0
org.joda.time.chrono.ISOChronology:160	0 2.0 0.0
org.joda.time.chrono.ISOChronology:161	0 2.0 0.0
org.joda.time.chrono.ISOChronology:162	0 2.0 0.0
org.joda.time.chrono.ISOChronology:163	0 2.0 0.0
org.joda.time.chrono.ISOChronology:165	0 2.0 0.0
org.joda.time.chrono.ISOChronology:216	0 13.0 0.0
org.joda.time.chrono.ISOChronology:217	0 13.0 0.0
org.joda.time.chrono.ISOChronology:218	0 13.0 0.0
org.joda.time.chrono.ISOChronology:221	0 13.0 0.0
org.joda.time.chrono.ISOChronology:225	0 13.0 0.0
org.joda.time.chrono.ISOChronology:226	0 13.0 0.0
org.joda.time.chrono.ISOChronology:231	0 13.0 0.0
org.joda.time.chrono.ISOChronology:232	0 13.0 0.0
org.joda.time.base.AbstractDateTime:115	0 84.0 0.0
org.joda.time.base.AbstractDateTime:133	0 64.0 0.0
org.joda.time.base.AbstractDateTime:162	0 64.0 0.0
org.joda.time.base.AbstractDateTime:66	0 36.0 0.0
org.joda.time.base.AbstractDateTime:69	0 36.0 0.0
org.joda.time.base.AbstractDateTime:183	0 43.0 0.0
org.joda.time.base.AbstractDateTime:201	0 40.0 0.0
org.joda.time.base.AbstractDateTime:219	0 36.0 0.0
org.joda.time.base.AbstractDateTime:237	0 35.0 0.0
org.joda.time.base.AbstractDateTime:79	0 11.0 0.0
org.joda.time.base.AbstractDateTime:97	0 10.0 0.0
org.joda.time.base.AbstractDateTime:228	0 7.0 0.0
org.joda.time.base.AbstractDateTime:88	0 7.0 0.0
org.joda.time.base.AbstractDateTime:106	0 7.0 0.0
org.joda.time.base.AbstractDateTime:124	0 5.0 0.0
org.joda.time.base.AbstractDateTime:142	0 3.0 0.0
org.joda.time.base.AbstractDateTime:151	0 8.0 0.0
org.joda.time.base.AbstractDateTime:173	0 13.0 0.0
org.joda.time.base.AbstractDateTime:192	0 3.0 0.0
org.joda.time.base.AbstractDateTime:210	0 3.0 0.0
org.joda.time.base.AbstractDateTime:283	0 3.0 0.0
org.joda.time.base.AbstractDateTime:284	0 3.0 0.0
org.joda.time.base.AbstractDateTime:285	0 3.0 0.0
org.joda.time.base.AbstractDateTime:286	0 3.0 0.0
org.joda.time.base.AbstractDateTime:311	0 3.0 0.0
org.joda.time.base.AbstractDateTime:312	0 3.0 0.0
org.joda.time.base.AbstractDateTime:314	0 3.0 0.0
org.joda.time.base.AbstractDateTime:259	0 3.0 0.0
org.joda.time.base.AbstractDateTime:260	0 3.0 0.0
org.joda.time.base.AbstractDateTime:262	0 3.0 0.0
org.joda.time.base.AbstractDateTime:263	0 3.0 0.0
org.joda.time.base.AbstractDateTime:264	0 3.0 0.0
org.joda.time.base.AbstractDateTime:265	0 3.0 0.0
org.joda.time.base.AbstractDateTime:297	0 3.0 0.0
org.joda.time.base.AbstractDateTime:298	0 3.0 0.0
org.joda.time.base.AbstractDateTime:300	0 3.0 0.0
org.joda.time.base.AbstractDateTime:67	0 3.0 0.0
org.joda.time.chrono.GJEraDateTimeField:51	0 12.0 0.0
org.joda.time.chrono.GJEraDateTimeField:60	0 29.0 0.0
org.joda.time.chrono.GJEraDateTimeField:63	0 29.0 0.0
org.joda.time.chrono.GJEraDateTimeField:61	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:80	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:82	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:83	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:84	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:85	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:68	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:143	0 8.0 0.0
org.joda.time.chrono.GJEraDateTimeField:87	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:92	0 6.0 0.0
org.joda.time.chrono.GJEraDateTimeField:96	0 5.0 0.0
org.joda.time.chrono.GJEraDateTimeField:97	0 4.0 0.0
org.joda.time.chrono.GJEraDateTimeField:99	0 3.0 0.0
org.joda.time.chrono.GJEraDateTimeField:135	0 9.0 0.0
org.joda.time.chrono.GJEraDateTimeField:139	0 9.0 0.0
org.joda.time.chrono.ZonedChronology:143	0 8.0 0.0
org.joda.time.chrono.ZonedChronology:129	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:110	0 2.0 0.0
org.joda.time.chrono.ZonedChronology:265	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:237	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:240	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:243	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:244	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:256	0 1.0 0.0
org.joda.time.chrono.ZonedChronology:406	0 1054.0 0.0
org.joda.time.chrono.ZonedChronology:407	0 1054.0 0.0
org.joda.time.chrono.ZonedChronology:465	0 785.0 0.0
org.joda.time.chrono.ZonedChronology:466	0 785.0 0.0
org.joda.time.chrono.ZonedChronology:467	0 772.0 0.0
org.joda.time.chrono.ZonedChronology:468	0 772.0 0.0
org.joda.time.chrono.ZonedChronology:474	0 763.0 0.0
org.joda.time.chrono.ZonedChronology:499	0 751.0 0.0
org.joda.time.chrono.ZonedChronology:503	0 747.0 0.0
org.joda.time.chrono.ZonedChronology:517	0 715.0 0.0
org.joda.time.chrono.ZonedChronology:550	0 765.0 0.0
org.joda.time.chrono.ZonedChronology:567	0 765.0 0.0
org.joda.time.chrono.ZonedChronology:521	0 211.0 0.0
org.joda.time.chrono.ZonedChronology:526	0 175.0 0.0
org.joda.time.chrono.ZonedChronology:527	0 175.0 0.0
org.joda.time.chrono.ZonedChronology:528	0 175.0 0.0
org.joda.time.chrono.ZonedChronology:429	0 44.0 0.0
org.joda.time.chrono.ZonedChronology:434	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:435	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:436	0 36.0 0.0
org.joda.time.chrono.ZonedChronology:411	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:412	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:416	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:417	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:584	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:588	0 47.0 0.0
org.joda.time.chrono.ZonedChronology:522	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:523	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:524	0 39.0 0.0
org.joda.time.chrono.ZonedChronology:545	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:546	0 7.0 0.0
org.joda.time.chrono.ZonedChronology:592	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:593	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:595	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:598	0 63.0 0.0
org.joda.time.chrono.ZonedChronology:402	0 24.0 0.0
org.joda.time.chrono.ZonedChronology:453	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:458	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:459	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:460	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:421	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:425	0 3.0 0.0
org.joda.time.chrono.ZonedChronology:507	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:508	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:512	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:513	0 15.0 0.0
org.joda.time.chrono.ZonedChronology:554	0 17.0 0.0
org.joda.time.chrono.ZonedChronology:555	0 17.0 0.0
org.joda.time.chrono.ZonedChronology:571	0 21.0 0.0
org.joda.time.chrono.ZonedChronology:572	0 21.0 0.0
org.joda.time.chrono.ZonedChronology:533	0 37.0 0.0
org.joda.time.chrono.ZonedChronology:534	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:535	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:536	0 27.0 0.0
org.joda.time.chrono.ZonedChronology:430	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:431	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:432	0 16.0 0.0
org.joda.time.chrono.ZonedChronology:479	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:480	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:481	0 14.0 0.0
org.joda.time.chrono.ZonedChronology:538	0 10.0 0.0
org.joda.time.chrono.ZonedChronology:539	0 10.0 0.0
