org.joda.time.base.AbstractDuration:80	1.0 1.0 0.5
org.joda.time.tz.DateTimeZoneBuilder:619	0 191.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:620	0 191.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:522	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:523	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:530	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:531	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:532	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:533	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:534	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:536	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:541	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:550	0 32.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:568	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:569	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:570	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:592	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:660	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:661	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:663	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:707	0 32.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:721	0 31.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:552	0 11.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:594	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:629	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:632	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:633	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:634	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1528	0 982.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1529	0 982.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1530	0 982.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1533	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1534	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1535	0 773.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1536	0 773.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1540	0 724.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1541	0 427.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1570	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1571	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1572	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1573	0 981.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1574	0 774.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1576	0 750.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1577	0 430.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1543	0 340.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1579	0 363.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1580	0 363.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1583	0 363.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1587	0 234.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1588	0 234.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1589	0 234.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1595	0 234.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1596	0 234.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1605	0 225.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1606	0 211.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1607	0 211.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1608	0 211.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1531	0 37.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1611	0 14.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1612	0 14.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1613	0 14.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1389	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1390	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1394	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1395	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1396	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1397	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1399	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1400	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1401	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1403	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1407	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1408	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1409	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1410	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1412	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1417	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1418	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1419	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1420	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1421	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1426	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1428	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1429	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1430	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1431	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1432	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1433	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1434	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1435	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1436	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1457	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1458	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1480	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1509	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1510	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1511	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1512	0 3.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1514	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1515	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1516	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1517	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1521	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1524	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1547	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1548	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1549	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1550	0 4.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1552	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1553	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1554	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1555	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1559	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1562	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1566	0 77.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1597	0 12.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1598	0 12.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1599	0 12.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1600	0 12.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1638	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1641	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1642	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1643	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1646	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1647	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1650	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1651	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1652	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1653	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1657	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1658	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1659	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1662	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1664	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1665	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1666	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1667	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1670	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1671	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1672	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1673	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1674	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1683	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1684	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1685	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1687	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1690	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1691	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1590	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1591	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1693	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1694	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1700	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1701	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1703	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1704	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1705	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1706	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1707	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1711	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1712	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1713	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1714	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1725	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1619	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1622	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1623	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1624	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:761	0 365.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:768	0 211.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:776	0 365.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:772	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:794	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:795	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:796	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:797	0 2.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:780	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:783	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:784	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:785	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:816	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:817	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:818	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:819	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:820	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:827	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:835	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:839	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:843	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:845	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:846	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:849	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:850	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:852	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:855	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:857	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:860	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:863	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:865	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:866	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:867	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:869	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:873	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:948	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:949	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:950	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:963	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:964	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:965	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:966	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:971	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:972	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:973	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:974	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:975	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:976	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:977	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:978	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:985	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:986	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:989	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:990	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:991	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:994	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:995	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:997	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1000	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1001	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1002	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1011	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1013	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1018	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1024	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1025	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1026	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1029	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1030	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1032	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1037	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1038	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1042	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1043	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1044	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1045	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1047	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1049	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1066	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1067	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1082	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1085	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1086	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1088	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1089	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1090	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1091	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1092	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1093	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1094	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1098	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1100	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1101	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1103	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1105	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1106	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1110	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1115	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1124	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1131	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1132	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1134	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1141	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1142	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1143	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1144	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1154	0 5.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1158	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1061	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1063	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1116	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1118	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:1120	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:890	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:891	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:892	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:893	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:894	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:895	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:898	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:899	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:900	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:901	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:902	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:903	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:906	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:910	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:914	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:918	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:922	0 7.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:929	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:930	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:932	0 6.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:883	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:884	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:885	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:886	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:887	0 1.0 0.0
org.joda.time.tz.DateTimeZoneBuilder:888	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:147	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:224	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:226	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:227	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:228	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:229	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:236	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:237	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:240	0 1811.0 0.0
org.joda.time.tz.ZoneInfoProvider:142	0 20.0 0.0
org.joda.time.tz.ZoneInfoProvider:162	0 2.0 0.0
org.joda.time.tz.ZoneInfoProvider:56	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:57	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:60	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:63	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:67	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:68	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:69	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:71	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:72	0 1.0 0.0
org.joda.time.tz.ZoneInfoProvider:197	0 1.0 0.0
org.joda.time.tz.DefaultNameProvider:37	0 1812.0 0.0
org.joda.time.tz.DefaultNameProvider:39	0 1812.0 0.0
org.joda.time.tz.DefaultNameProvider:40	0 1812.0 0.0
org.joda.time.tz.DefaultNameProvider:87	0 1812.0 0.0
org.joda.time.IllegalFieldValueException:41	0 23.0 0.0
org.joda.time.IllegalFieldValueException:44	0 23.0 0.0
org.joda.time.IllegalFieldValueException:50	0 13.0 0.0
org.joda.time.IllegalFieldValueException:53	0 13.0 0.0
org.joda.time.IllegalFieldValueException:59	0 23.0 0.0
org.joda.time.IllegalFieldValueException:63	0 23.0 0.0
org.joda.time.IllegalFieldValueException:108	0 15.0 0.0
org.joda.time.IllegalFieldValueException:109	0 15.0 0.0
org.joda.time.IllegalFieldValueException:110	0 15.0 0.0
org.joda.time.IllegalFieldValueException:111	0 15.0 0.0
org.joda.time.IllegalFieldValueException:112	0 15.0 0.0
org.joda.time.IllegalFieldValueException:113	0 15.0 0.0
org.joda.time.IllegalFieldValueException:114	0 15.0 0.0
org.joda.time.IllegalFieldValueException:115	0 15.0 0.0
org.joda.time.IllegalFieldValueException:116	0 15.0 0.0
org.joda.time.IllegalFieldValueException:117	0 15.0 0.0
org.joda.time.IllegalFieldValueException:45	0 10.0 0.0
org.joda.time.IllegalFieldValueException:48	0 2.0 0.0
org.joda.time.IllegalFieldValueException:46	0 8.0 0.0
org.joda.time.IllegalFieldValueException:60	0 8.0 0.0
org.joda.time.IllegalFieldValueException:129	0 8.0 0.0
org.joda.time.IllegalFieldValueException:130	0 8.0 0.0
org.joda.time.IllegalFieldValueException:131	0 8.0 0.0
org.joda.time.IllegalFieldValueException:132	0 8.0 0.0
org.joda.time.IllegalFieldValueException:133	0 8.0 0.0
org.joda.time.IllegalFieldValueException:134	0 8.0 0.0
org.joda.time.IllegalFieldValueException:135	0 8.0 0.0
org.joda.time.IllegalFieldValueException:136	0 8.0 0.0
org.joda.time.IllegalFieldValueException:137	0 8.0 0.0
org.joda.time.IllegalFieldValueException:138	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:59	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:60	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:101	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:117	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:143	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:148	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:158	0 737.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:107	0 61.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:112	0 80.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:122	0 34.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:132	0 66.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:153	0 78.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:65	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:66	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:67	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:69	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:77	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:78	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:79	0 28.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:137	0 32.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:138	0 32.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:85	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:86	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:89	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:90	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:92	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:93	0 8.0 0.0
org.joda.time.chrono.BasicFixedMonthChronology:96	0 8.0 0.0
org.joda.time.chrono.CopticChronology:51	0 737.0 0.0
org.joda.time.chrono.CopticChronology:63	0 737.0 0.0
org.joda.time.chrono.CopticChronology:72	0 737.0 0.0
org.joda.time.chrono.CopticChronology:78	0 737.0 0.0
org.joda.time.chrono.CopticChronology:79	0 737.0 0.0
org.joda.time.chrono.CopticChronology:89	0 485.0 0.0
