org.jfree.chart.plot.PiePlot:2613	0 0.0 0
org.jfree.chart.plot.CategoryPlot:3901	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3902	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3903	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3904	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3905	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3906	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3907	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3909	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3910	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3911	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3912	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3913	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3916	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3917	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3918	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3919	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3920	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3923	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3924	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3925	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3926	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3927	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3930	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3931	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3932	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3934	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3935	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3939	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3024	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3025	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2158	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:2160	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:2161	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:2162	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:2164	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:2186	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2187	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2188	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2189	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2190	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2191	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2192	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2193	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2195	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2196	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2197	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2198	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2202	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2204	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2205	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2252	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2253	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2254	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2256	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2257	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2258	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2259	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2260	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2261	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2262	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2265	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2266	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2268	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2277	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:2278	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:1365	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:1366	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:1382	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1384	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1389	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1390	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1391	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1392	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1395	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1396	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1398	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1399	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1401	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:3353	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:3354	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:424	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:425	0 5.0 0.0
org.jfree.chart.plot.CategoryPlot:577	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:580	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:581	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:582	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:630	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:631	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:643	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:644	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:655	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:656	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:659	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:660	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:662	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:663	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:664	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:665	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:667	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:668	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:670	0 4.0 0.0
org.jfree.chart.plot.CategoryPlot:749	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:750	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:776	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:777	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:800	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:893	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:894	0 6.0 0.0
org.jfree.chart.plot.CategoryPlot:1032	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1033	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1059	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1060	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1081	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1330	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:1331	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:1469	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1472	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1473	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1474	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1561	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1562	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1563	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1565	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1587	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1590	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1591	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1592	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1614	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1617	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1618	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1619	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1641	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1644	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1645	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1646	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1669	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1670	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1671	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1673	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1695	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1698	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1699	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1700	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1722	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1725	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1726	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1727	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2364	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2365	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2366	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2368	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2392	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2393	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2394	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2397	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2421	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2422	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2436	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2437	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2438	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2440	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2467	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2470	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2471	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2472	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2496	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2499	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2500	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2501	0 2.0 0.0
org.jfree.chart.plot.CategoryPlot:2521	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2524	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2525	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2526	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3387	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3389	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3410	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3412	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3433	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3435	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3489	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3501	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3502	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3503	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3662	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3663	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3675	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3676	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3677	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3679	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3703	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3706	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3709	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3712	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3715	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3718	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3721	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3725	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3729	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3732	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3735	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3738	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3741	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3744	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3747	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3751	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3755	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3758	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3762	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3766	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3769	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3772	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3775	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3779	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3783	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3787	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3791	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3795	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3798	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3801	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3805	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3809	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3825	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3827	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3828	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3829	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3830	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3835	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3838	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3839	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3840	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3841	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3846	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3848	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3849	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3850	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3851	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3855	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3857	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3859	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3860	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3864	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:3869	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2933	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2934	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2935	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2937	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2938	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:2940	0 3.0 0.0
org.jfree.chart.plot.CategoryPlot:3694	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1902	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1903	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1916	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1917	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1930	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1933	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1937	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1938	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1940	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1941	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1942	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1944	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1955	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1956	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1957	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1966	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1967	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1968	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1969	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1973	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1975	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1976	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1977	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1978	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1979	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1980	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1981	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1982	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1984	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:1985	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2030	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2031	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2032	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2034	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2043	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2044	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2046	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2047	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2048	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2049	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2050	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2051	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2052	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2055	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2056	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2128	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2129	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2199	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2200	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2201	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2269	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2270	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2271	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2272	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2273	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:2274	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:701	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:702	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:704	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:978	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:979	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:981	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:982	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:983	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:984	0 1.0 0.0
org.jfree.chart.plot.CategoryPlot:989	0 1.0 0.0
org.jfree.chart.plot.Marker:115	0 66.0 0.0
org.jfree.chart.plot.Marker:173	0 66.0 0.0
org.jfree.chart.plot.Marker:175	0 66.0 0.0
org.jfree.chart.plot.Marker:178	0 66.0 0.0
org.jfree.chart.plot.Marker:181	0 66.0 0.0
org.jfree.chart.plot.Marker:185	0 66.0 0.0
org.jfree.chart.plot.Marker:186	0 66.0 0.0
org.jfree.chart.plot.Marker:187	0 66.0 0.0
org.jfree.chart.plot.Marker:188	0 66.0 0.0
org.jfree.chart.plot.Marker:189	0 66.0 0.0
org.jfree.chart.plot.Marker:191	0 66.0 0.0
org.jfree.chart.plot.Marker:192	0 66.0 0.0
org.jfree.chart.plot.Marker:193	0 66.0 0.0
org.jfree.chart.plot.Marker:194	0 66.0 0.0
org.jfree.chart.plot.Marker:195	0 66.0 0.0
org.jfree.chart.plot.Marker:196	0 66.0 0.0
org.jfree.chart.plot.Marker:198	0 66.0 0.0
org.jfree.chart.plot.Marker:199	0 66.0 0.0
org.jfree.chart.plot.Marker:534	0 66.0 0.0
org.jfree.chart.plot.Marker:535	0 66.0 0.0
org.jfree.chart.plot.Marker:209	0 14.0 0.0
org.jfree.chart.plot.Marker:236	0 11.0 0.0
org.jfree.chart.plot.Marker:311	0 11.0 0.0
org.jfree.chart.plot.Marker:344	0 13.0 0.0
org.jfree.chart.plot.Marker:423	0 13.0 0.0
org.jfree.chart.plot.Marker:263	0 3.0 0.0
org.jfree.chart.plot.Marker:589	0 8.0 0.0
org.jfree.chart.plot.Marker:592	0 8.0 0.0
org.jfree.chart.plot.Marker:595	0 8.0 0.0
org.jfree.chart.plot.Marker:596	0 8.0 0.0
org.jfree.chart.plot.Marker:599	0 8.0 0.0
org.jfree.chart.plot.Marker:602	0 8.0 0.0
org.jfree.chart.plot.Marker:605	0 8.0 0.0
org.jfree.chart.plot.Marker:608	0 8.0 0.0
org.jfree.chart.plot.Marker:611	0 8.0 0.0
org.jfree.chart.plot.Marker:614	0 8.0 0.0
org.jfree.chart.plot.Marker:617	0 8.0 0.0
org.jfree.chart.plot.Marker:620	0 8.0 0.0
org.jfree.chart.plot.Marker:623	0 8.0 0.0
org.jfree.chart.plot.Marker:626	0 8.0 0.0
org.jfree.chart.plot.Marker:629	0 8.0 0.0
org.jfree.chart.plot.Marker:632	0 8.0 0.0
org.jfree.chart.plot.Marker:654	0 7.0 0.0
org.jfree.chart.plot.Marker:655	0 7.0 0.0
org.jfree.chart.plot.Marker:656	0 7.0 0.0
org.jfree.chart.plot.Marker:657	0 7.0 0.0
org.jfree.chart.plot.Marker:658	0 7.0 0.0
org.jfree.chart.plot.Marker:659	0 7.0 0.0
org.jfree.chart.plot.Marker:660	0 7.0 0.0
org.jfree.chart.plot.Marker:672	0 7.0 0.0
org.jfree.chart.plot.Marker:673	0 7.0 0.0
org.jfree.chart.plot.Marker:674	0 7.0 0.0
org.jfree.chart.plot.Marker:675	0 7.0 0.0
org.jfree.chart.plot.Marker:676	0 7.0 0.0
org.jfree.chart.plot.Marker:677	0 7.0 0.0
org.jfree.chart.plot.Marker:678	0 7.0 0.0
org.jfree.chart.plot.Marker:679	0 7.0 0.0
org.jfree.chart.plot.Marker:144	0 10.0 0.0
org.jfree.chart.plot.Marker:145	0 10.0 0.0
org.jfree.chart.plot.Marker:153	0 10.0 0.0
org.jfree.chart.plot.Marker:155	0 10.0 0.0
org.jfree.chart.plot.Marker:221	0 3.0 0.0
org.jfree.chart.plot.Marker:224	0 3.0 0.0
org.jfree.chart.plot.Marker:225	0 3.0 0.0
org.jfree.chart.plot.Marker:226	0 3.0 0.0
org.jfree.chart.plot.Marker:547	0 7.0 0.0
org.jfree.chart.plot.Marker:548	0 7.0 0.0
org.jfree.chart.plot.Marker:559	0 6.0 0.0
org.jfree.chart.plot.Marker:560	0 6.0 0.0
org.jfree.chart.plot.Marker:566	0 6.0 0.0
org.jfree.chart.plot.Marker:490	0 3.0 0.0
org.jfree.chart.plot.Marker:493	0 3.0 0.0
org.jfree.chart.plot.Marker:494	0 3.0 0.0
org.jfree.chart.plot.Marker:495	0 3.0 0.0
org.jfree.chart.plot.Marker:578	0 4.0 0.0
org.jfree.chart.plot.MultiplePiePlot:109	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:133	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:134	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:142	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:143	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:144	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:145	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:146	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:147	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:148	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:149	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:151	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:152	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:153	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:154	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:155	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:156	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:211	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:214	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:218	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:219	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:220	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:238	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:241	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:242	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:243	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:262	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:263	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:264	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:287	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:290	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:291	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:292	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:315	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:318	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:319	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:320	0 2.0 0.0
org.jfree.chart.plot.MultiplePiePlot:560	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:563	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:566	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:567	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:568	0 1.0 0.0
org.jfree.chart.plot.MultiplePiePlot:570	0 3.0 0.0
org.jfree.chart.plot.MultiplePiePlot:571	0 1.0 0.0
