org.jfree.chart.renderer.category.AbstractCategoryItemRenderer:1793	1.0 0.0 1.0
org.jfree.chart.axis.CategoryAxis:1322	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1325	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1329	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1333	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1337	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1341	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1345	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1348	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1460	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1463	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1464	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1465	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1473	0 16.0 0.0
org.jfree.chart.axis.CategoryAxis:1357	0 37.0 0.0
org.jfree.chart.axis.CategoryAxis:1358	0 37.0 0.0
org.jfree.chart.axis.CategoryAxis:1291	0 3.0 0.0
org.jfree.chart.axis.CategoryAxis:1292	0 3.0 0.0
org.jfree.chart.axis.CategoryAxis:1293	0 3.0 0.0
org.jfree.chart.axis.CategoryAxis:1294	0 3.0 0.0
org.jfree.chart.axis.CategoryAxis:1295	0 3.0 0.0
org.jfree.chart.axis.CategoryAxis:1373	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1374	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1375	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1387	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1388	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1389	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1406	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1407	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1410	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1411	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1412	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1417	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1433	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1437	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1438	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1439	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1440	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1441	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1442	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:1448	0 9.0 0.0
org.jfree.chart.axis.CategoryAxis:235	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:261	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:778	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:779	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:781	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:782	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:788	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:794	0 18.0 0.0
org.jfree.chart.axis.CategoryAxis:796	0 38.0 0.0
org.jfree.chart.axis.CategoryAxis:849	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:854	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:859	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:860	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:861	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:862	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:863	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:865	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:866	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:869	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:870	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:881	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:882	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:883	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:884	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:885	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:886	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:894	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:972	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:976	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:977	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:978	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:980	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:981	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:982	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:1052	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:1056	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:1057	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1058	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1059	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1069	0 36.0 0.0
org.jfree.chart.axis.CategoryAxis:1087	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1090	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1094	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1095	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1096	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1098	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1099	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1101	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1102	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1103	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1106	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1107	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1108	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1119	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1120	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1121	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1141	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:1142	0 39.0 0.0
org.jfree.chart.axis.CategoryAxis:300	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:301	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:302	0 11.0 0.0
org.jfree.chart.axis.CategoryAxis:286	0 20.0 0.0
org.jfree.chart.axis.CategoryAxis:415	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:418	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:420	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:421	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:423	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:458	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:461	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:463	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:464	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:466	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:603	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:604	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:605	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:612	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:613	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:616	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:617	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:637	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:641	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:662	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:686	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:689	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:690	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:691	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:789	0 20.0 0.0
org.jfree.chart.axis.CategoryAxis:791	0 20.0 0.0
org.jfree.chart.axis.CategoryAxis:814	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:815	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:817	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:818	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:825	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:826	0 17.0 0.0
org.jfree.chart.axis.CategoryAxis:829	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:926	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:930	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:931	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:933	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:934	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:935	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:938	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:941	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:943	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:945	0 33.0 0.0
org.jfree.chart.axis.CategoryAxis:984	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:985	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:986	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:988	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:990	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:991	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:992	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:993	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:994	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1002	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1003	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1005	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1007	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1008	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1026	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1028	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1030	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1031	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1035	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1039	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1049	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1050	0 31.0 0.0
org.jfree.chart.axis.CategoryAxis:1122	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1123	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1124	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1125	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1126	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1134	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1137	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1138	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1139	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1154	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1155	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1158	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1159	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1160	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1161	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1162	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1163	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1164	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1165	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1177	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1178	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1179	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1180	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1181	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1182	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1183	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1184	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1185	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1186	0 27.0 0.0
org.jfree.chart.axis.CategoryAxis:1187	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1188	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1213	0 35.0 0.0
org.jfree.chart.axis.CategoryAxis:1227	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1230	0 34.0 0.0
org.jfree.chart.axis.CategoryAxis:1270	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1271	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1272	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1274	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1276	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:1278	0 30.0 0.0
org.jfree.chart.axis.CategoryAxis:872	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:873	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:889	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:890	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:891	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1060	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1061	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1062	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1063	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1112	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1113	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1189	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1190	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1191	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1199	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:1200	0 5.0 0.0
org.jfree.chart.axis.CategoryAxis:607	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:609	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:713	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:714	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:715	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:716	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:717	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:719	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:720	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:721	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:725	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:726	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:727	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:784	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:786	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:820	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:822	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1010	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1011	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1013	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1015	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1016	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1129	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1131	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1192	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1193	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1194	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1195	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1196	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1197	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1198	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1245	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1246	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1247	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1249	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1251	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1253	0 4.0 0.0
org.jfree.chart.axis.CategoryAxis:1310	0 1.0 0.0
org.jfree.chart.axis.CategoryAxis:1307	0 1.0 0.0
org.jfree.chart.axis.CategoryAxis:200	0 1.0 0.0
org.jfree.chart.axis.CategoryAxis:201	0 1.0 0.0
org.jfree.chart.axis.CategoryAxis:572	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:573	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:576	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:577	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:582	0 2.0 0.0
org.jfree.chart.axis.CategoryAxis:520	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:523	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:1040	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:1042	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:1043	0 10.0 0.0
org.jfree.chart.axis.CategoryAxis:1045	0 10.0 0.0
org.jfree.chart.axis.ValueAxis:155	0 205.0 0.0
org.jfree.chart.axis.ValueAxis:277	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:279	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:280	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:282	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:283	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:284	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:286	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:287	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:289	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:290	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:292	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:294	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:295	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:297	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:298	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:299	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:300	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:302	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:304	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:305	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:306	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:307	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:309	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:311	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:312	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:313	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:314	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:316	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:318	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:319	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:320	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:321	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:323	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:325	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:326	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:328	0 186.0 0.0
org.jfree.chart.axis.ValueAxis:1063	0 12.0 0.0
org.jfree.chart.axis.ValueAxis:1066	0 12.0 0.0
org.jfree.chart.axis.ValueAxis:1067	0 12.0 0.0
org.jfree.chart.axis.ValueAxis:1068	0 12.0 0.0
org.jfree.chart.axis.ValueAxis:1651	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1654	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1657	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1658	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1661	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1664	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1668	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1671	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1674	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1677	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1680	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1683	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1686	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1689	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1692	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1696	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1699	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1702	0 33.0 0.0
org.jfree.chart.axis.ValueAxis:1714	0 9.0 0.0
org.jfree.chart.axis.ValueAxis:1715	0 9.0 0.0
org.jfree.chart.axis.ValueAxis:1438	0 1.0 0.0
org.jfree.chart.axis.ValueAxis:1439	0 1.0 0.0
org.jfree.chart.axis.ValueAxis:1440	0 1.0 0.0
org.jfree.chart.axis.ValueAxis:1700	0 1.0 0.0
org.jfree.chart.axis.ValueAxis:922	0 58.0 0.0
org.jfree.chart.axis.ValueAxis:935	0 3.0 0.0
org.jfree.chart.axis.ValueAxis:936	0 3.0 0.0
org.jfree.chart.axis.ValueAxis:937	0 3.0 0.0
org.jfree.chart.axis.ValueAxis:940	0 3.0 0.0
org.jfree.chart.axis.ValueAxis:1226	0 109.0 0.0
org.jfree.chart.axis.ValueAxis:1240	0 13.0 0.0
org.jfree.chart.axis.ValueAxis:1241	0 13.0 0.0
org.jfree.chart.axis.ValueAxis:1258	0 176.0 0.0
org.jfree.chart.axis.ValueAxis:1261	0 176.0 0.0
org.jfree.chart.axis.ValueAxis:1262	0 13.0 0.0
org.jfree.chart.axis.ValueAxis:1264	0 176.0 0.0
org.jfree.chart.axis.ValueAxis:1265	0 176.0 0.0
org.jfree.chart.axis.ValueAxis:1266	0 13.0 0.0
org.jfree.chart.axis.ValueAxis:1268	0 176.0 0.0
org.jfree.chart.axis.ValueAxis:1282	0 5.0 0.0
org.jfree.chart.axis.ValueAxis:1283	0 5.0 0.0
org.jfree.chart.axis.ValueAxis:1726	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1727	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1728	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1729	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1730	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1731	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1744	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1745	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1746	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1747	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1748	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:1749	0 16.0 0.0
org.jfree.chart.axis.ValueAxis:951	0 173.0 0.0
org.jfree.chart.axis.ValueAxis:997	0 171.0 0.0
org.jfree.chart.axis.ValueAxis:1049	0 54.0 0.0
org.jfree.chart.axis.ValueAxis:1081	0 171.0 0.0
org.jfree.chart.axis.ValueAxis:1114	0 171.0 0.0
org.jfree.chart.axis.ValueAxis:1144	0 171.0 0.0
org.jfree.chart.axis.ValueAxis:1170	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:1198	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:1182	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1183	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1186	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1188	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1378	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1379	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1380	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:1384	0 2.0 0.0
org.jfree.chart.axis.ValueAxis:339	0 55.0 0.0
org.jfree.chart.axis.ValueAxis:537	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:538	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:542	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:546	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:547	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:554	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:555	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:556	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:558	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:559	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:560	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:568	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:576	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:600	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:624	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:641	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:642	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:643	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:647	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:651	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:652	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:653	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:659	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:678	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:680	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:681	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:684	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:685	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:686	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:687	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:688	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:689	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:690	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:691	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:692	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:694	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:699	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:703	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:706	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:709	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:711	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:712	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:713	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:714	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:715	0 39.0 0.0
org.jfree.chart.axis.ValueAxis:726	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:728	0 44.0 0.0
org.jfree.chart.axis.ValueAxis:732	0 44.0 0.0
